Food_Item,Enhanced_Category,Calories_kcal,Protein_g,Carbohydrates_g,Fat_g,Fiber_g,Sugars_g,Sodium_mg,Weight_Loss_Score,Weight_Gain_Score,Maintenance_Score,Ectomorph_Score,Mesomorph_Score,Endomorph_Score,Meal_Timing,Portion_Recommendation,Overall_Quality,Nutrient_Density_Score,Protein_Efficiency,Original_Category,Somatotype_Category,Protein_Calories_Pct,Carb_Calories_Pct,Fat_Calories_Pct,Saturated_Fat_g,Cholesterol_mg,Total_Score
"Seaweed, Raw",balanced_foods,41.0,3.51,7.94,0.49,0.7,0.58,384.0,4,1,1,0,0,3,"lunch, dinner",100g,6.300000000000001,10.0,0.09,Other vegetables and combinations,vegetables,34.24,77.46,10.76,0.15,0.0,6
Beet Juice,balanced_foods,25.0,0.72,5.91,0.06,1.1,4.84,19.0,5,1,2,0,0,3,"lunch, dinner",100g,6.284000000000001,7.28,0.03,Vegetable juice,beverages,11.52,94.56,2.16,0.01,0.0,8
"Soup, Mulligatawany",balanced_foods,48.0,1.68,7.0,1.67,1.8,2.27,259.0,5,1,2,0,0,3,"lunch, dinner",100g,6.275,7.25,0.03,"Soups, broth-based",other,14.0,58.33,31.31,0.43,0.0,8
"Green Pepper, Cooked, As Ingredient",balanced_foods,25.0,0.77,5.14,0.12,1.0,2.58,0.0,5,1,2,0,0,3,"lunch, dinner",100g,6.224,7.08,0.03,Not included in a food category,other,12.32,82.24,4.32,0.06,0.0,8
"Green Beans, Canned, Reduced Sodium, Cooked With Butter Or Margarine",balanced_foods,41.0,1.1,4.2,2.64,1.8,0.77,19.0,5,1,2,0,0,3,"lunch, dinner",100g,6.221,7.07,0.03,String beans,complex_carbs,10.73,40.98,57.95,1.05,4.0,8
"Peppers, Sweet, Green, Raw",balanced_foods,23.0,0.72,4.78,0.11,0.9,2.4,0.0,5,1,2,0,0,3,"lunch, dinner",100g,6.212,7.04,0.03,Other vegetables and combinations,vegetables,12.52,83.13,4.3,0.06,0.0,8
"Soup, Gazpacho",balanced_foods,26.0,0.81,4.49,0.63,1.0,2.81,208.0,5,1,2,0,0,3,"lunch, dinner",100g,6.188000000000001,6.96,0.03,"Soups, broth-based",other,12.46,69.08,21.81,0.08,0.0,8
"Peppers And Onions, Cooked, No Added Fat",balanced_foods,37.0,1.06,8.38,0.12,1.5,4.1,118.0,5,1,2,0,0,3,"lunch, dinner",100g,6.176,6.92,0.03,Other vegetables and combinations,vegetables,11.46,90.59,2.92,0.06,0.0,8
Kefir,balanced_foods,52.0,3.59,7.48,0.96,0.0,6.91,38.0,5,1,2,0,0,3,"lunch, dinner",100g,6.17,6.9,0.07,"Milk, lowfat",dairy_proteins,27.62,57.54,16.62,0.6,5.0,8
"Red Pepper, Cooked, As Ingredient",balanced_foods,33.0,0.97,7.15,0.14,1.3,4.52,0.0,5,1,2,0,0,3,"lunch, dinner",100g,6.164,6.88,0.03,Not included in a food category,other,11.76,86.67,3.82,0.06,0.0,8
Mixed Vegetable Juice,balanced_foods,28.0,0.72,6.3,0.16,1.2,2.62,82.0,5,1,2,0,0,3,"lunch, dinner",100g,6.1579999999999995,6.86,0.03,Vegetable juice,beverages,10.29,90.0,5.14,0.03,0.0,8
"Soup, Meatball",balanced_foods,52.0,2.65,5.53,2.17,0.9,1.45,285.0,5,1,2,0,0,3,"lunch, dinner",100g,6.149000000000001,6.83,0.05,"Soups, broth-based",other,20.38,42.54,37.56,0.76,7.0,8
"Soup, Vegetable",balanced_foods,27.0,0.84,5.08,0.45,1.0,1.33,243.0,5,1,2,0,0,3,"lunch, dinner",100g,6.143000000000001,6.81,0.03,"Soups, broth-based",other,12.44,75.26,15.0,0.06,0.0,8
"Cabbage, Chinese, Cooked, Fat Added",balanced_foods,37.0,1.52,2.2,2.85,1.0,1.2,192.0,5,1,2,0,0,3,"lunch, dinner",100g,6.143000000000001,6.81,0.04,Cabbage,other,16.43,23.78,69.32,0.72,2.0,8
"Cherries, Dried",balanced_foods,333.0,1.25,80.45,0.73,2.5,67.15,13.0,2,5,3,4,2,0,"lunch, dinner",100g,6.139,1.13,0.0,Dried fruits,fruits,1.5,96.64,1.97,0.15,0.0,10
"Strawberries, Raw",balanced_foods,36.0,0.64,7.96,0.22,1.8,4.86,0.0,5,1,2,0,0,3,"lunch, dinner",100g,6.134,6.78,0.02,Strawberries,fruits,7.11,88.44,5.5,0.0,0.0,8
"Peppers, Sweet, Red, Raw",balanced_foods,31.0,0.9,6.65,0.13,1.2,4.2,0.0,5,1,2,0,0,3,"lunch, dinner",100g,6.131,6.77,0.03,Other red and orange vegetables,vegetables,11.61,85.81,3.77,0.06,0.0,8
"Soup, Italian Wedding",balanced_foods,66.0,3.57,7.38,2.4,0.9,0.69,239.0,5,1,2,0,0,3,"lunch, dinner",100g,6.131,6.77,0.05,"Soups, broth-based",other,21.64,44.73,32.73,0.8,7.0,8
"Onions, Raw",balanced_foods,38.0,0.86,8.46,0.08,1.7,5.8,1.0,5,1,2,0,0,3,"lunch, dinner",100g,6.122,6.74,0.02,Onions,other,9.05,89.05,1.89,0.04,0.0,8
"Onions, For Use On A Sandwich",balanced_foods,38.0,0.86,8.46,0.08,1.7,5.8,1.0,5,1,2,0,0,3,"lunch, dinner",100g,6.122,6.74,0.02,Vegetables on a sandwich,vegetables,9.05,89.05,1.89,0.04,0.0,8
"Milk, Reduced-Fat (2%)",balanced_foods,50.0,3.36,4.9,1.9,0.0,4.89,39.0,5,1,2,0,0,3,"lunch, dinner",100g,6.116,6.72,0.07,"Milk, reduced fat",dairy_proteins,26.88,39.2,34.2,1.11,8.0,8
"Milk, Lactose Free, Reduced-Fat (2%)",balanced_foods,50.0,3.36,4.9,1.9,0.0,4.89,39.0,5,1,2,0,0,3,"lunch, dinner",100g,6.116,6.72,0.07,"Milk, reduced fat",dairy_proteins,26.88,39.2,34.2,1.11,8.0,8
"Pepper, For Use On A Sandwich",balanced_foods,27.0,0.81,5.72,0.12,1.0,3.3,0.0,5,1,2,0,0,3,"lunch, dinner",100g,6.109999999999999,6.7,0.03,Vegetables on a sandwich,vegetables,12.0,84.74,4.0,0.06,0.0,8
"Peppers, Raw,",balanced_foods,27.0,0.81,5.72,0.12,1.0,3.3,0.0,5,1,2,0,0,3,"lunch, dinner",100g,6.109999999999999,6.7,0.03,Other vegetables and combinations,vegetables,12.0,84.74,4.0,0.06,0.0,8
"Coffee, Latte, Decaffeinated, Nonfat, Flavored",balanced_foods,42.0,2.79,7.54,0.1,0.0,7.38,35.0,5,1,2,0,0,3,"lunch, dinner",100g,6.0920000000000005,6.64,0.07,Coffee,beverages,26.57,71.81,2.14,0.05,2.0,8
"Bitter Melon, Cooked",balanced_foods,41.0,0.82,4.19,2.72,1.9,1.89,127.0,5,1,2,0,0,3,"lunch, dinner",100g,6.089,6.63,0.02,Other vegetables and combinations,vegetables,8.0,40.88,59.71,0.68,2.0,8
"Coffee, Latte, Nonfat, Flavored",balanced_foods,42.0,2.78,7.51,0.1,0.0,7.35,35.0,5,1,2,0,0,3,"lunch, dinner",100g,6.086,6.62,0.07,Coffee,beverages,26.48,71.52,2.14,0.05,2.0,8
"Soup, Borscht",balanced_foods,20.0,0.52,3.9,0.37,0.8,2.24,245.0,5,1,2,0,0,3,"lunch, dinner",100g,6.08,6.6,0.03,"Soups, broth-based",other,10.4,78.0,16.65,0.05,0.0,8
"Green Beans, Canned, Reduced Sodium, Cooked, Fat Added, As To Fat Type",balanced_foods,44.0,1.1,4.2,3.0,1.8,0.76,11.0,5,1,2,0,0,3,"lunch, dinner",100g,6.077,6.59,0.02,String beans,complex_carbs,10.0,38.18,61.36,0.77,2.0,8
"Cress, Cooked",balanced_foods,58.0,2.72,5.73,3.47,1.1,4.58,145.0,5,1,2,0,0,3,"lunch, dinner",100g,6.077,6.59,0.05,Other dark green vegetables,vegetables,18.76,39.52,53.84,0.74,2.0,8
"Green Beans, Canned, Cooked With Butter Or Margarine",balanced_foods,43.0,1.03,4.0,2.57,1.8,1.26,291.0,5,1,2,0,0,3,"lunch, dinner",100g,6.074,6.58,0.02,String beans,complex_carbs,9.58,37.21,53.79,1.04,4.0,8
"Coffee, Latte, Decaffeinated",balanced_foods,43.0,2.82,4.37,1.62,0.0,4.09,35.0,5,1,2,0,0,3,"lunch, dinner",100g,6.068,6.56,0.07,Coffee,beverages,26.23,40.65,33.91,0.94,7.0,8
"Potato, Canned, Fat Added, As To Fat Type",balanced_foods,94.0,1.34,12.91,4.35,2.3,0.57,166.0,5,1,4,0,0,3,"pre_workout, lunch, dinner",100g,6.061,3.87,0.01,"White potatoes, baked or boiled",other,5.7,54.94,41.65,1.14,3.0,10
"Potato, Canned, As To Fat",balanced_foods,94.0,1.34,12.91,4.35,2.3,0.57,166.0,5,1,4,0,0,3,"pre_workout, lunch, dinner",100g,6.061,3.87,0.01,"White potatoes, baked or boiled",other,5.7,54.94,41.65,1.14,3.0,10
"Coffee, Latte",balanced_foods,43.0,2.81,4.35,1.61,0.0,4.06,35.0,5,1,2,0,0,3,"lunch, dinner",100g,6.059000000000001,6.53,0.07,Coffee,beverages,26.14,40.47,33.7,0.94,7.0,8
"Chocolate Milk, Reduced Sugar, Fat-Free (Skim)",balanced_foods,49.0,3.18,8.64,0.19,0.0,8.0,48.0,5,1,2,0,0,3,"lunch, dinner",100g,6.047000000000001,6.49,0.06,"Flavored milk, nonfat",dairy_proteins,25.96,70.53,3.49,0.04,3.0,8
"Coffee, Iced Latte, Decaffeinated",balanced_foods,27.0,1.75,2.82,1.01,0.0,2.53,23.0,5,1,2,0,0,3,"lunch, dinner",100g,6.0440000000000005,6.48,0.06,Coffee,beverages,25.93,41.78,33.67,0.59,4.0,8
"Coffee, Iced Latte",balanced_foods,27.0,1.75,2.81,1.01,0.0,2.51,23.0,5,1,2,0,0,3,"lunch, dinner",100g,6.0440000000000005,6.48,0.06,Coffee,beverages,25.93,41.63,33.67,0.59,4.0,8
"Hot Chocolate / Cocoa, Dry Mix, Reduced Sugar, Made With Whole Or Reduced-Fat (2%) Milk",balanced_foods,77.0,4.35,10.37,1.99,0.6,7.56,107.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,6.029,6.43,0.06,"Flavored milk, reduced fat",dairy_proteins,22.6,53.87,23.26,1.16,7.0,8
"Soy Milk, Sweetened",balanced_foods,53.0,3.41,5.22,2.05,0.0,4.53,33.0,5,1,2,0,0,3,"lunch, dinner",100g,6.029,6.43,0.06,Plant-based milk,dairy_proteins,25.74,39.4,34.81,0.3,0.0,8
"Cheese Spread, Cream Cheese",balanced_foods,295.0,7.1,3.5,28.6,0.0,3.5,436.0,0,5,6,1,2,0,"lunch, dinner",100g,6.023,2.41,0.02,"Cream cheese, sour cream, whipped cream",dairy_proteins,9.63,4.75,87.25,18.02,90.0,11
"Milk,",balanced_foods,52.0,3.33,4.83,2.14,0.0,4.88,39.0,5,1,2,0,0,3,"lunch, dinner",100g,6.02,6.4,0.06,"Milk, reduced fat",dairy_proteins,25.62,37.15,37.04,1.25,9.0,8
"Coffee, Cappuccino, Decaffeinated",balanced_foods,27.0,1.72,2.76,0.99,0.0,2.48,23.0,5,1,2,0,0,3,"lunch, dinner",100g,6.011000000000001,6.37,0.06,Coffee,beverages,25.48,40.89,33.0,0.58,4.0,8
"Yogurt, Soy",balanced_foods,90.0,4.83,12.27,2.63,0.9,8.04,30.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,6.011000000000001,6.37,0.05,Plant-based yogurt,dairy_proteins,21.47,54.53,26.3,0.39,0.0,8
"Coffee, Cappuccino",balanced_foods,27.0,1.71,2.75,0.99,0.0,2.46,23.0,5,1,2,0,0,3,"lunch, dinner",100g,5.9990000000000006,6.33,0.06,Coffee,beverages,25.33,40.74,33.0,0.57,4.0,8
"Congee, With Meat, Poultry, And/Or Seafood, And Vegetables",balanced_foods,48.0,2.73,7.44,0.7,0.3,0.19,241.0,5,1,2,0,0,3,"lunch, dinner",100g,5.993,6.31,0.06,Rice mixed dishes,other,22.75,62.0,13.12,0.24,7.0,8
"Spaghetti Sauce, Reduced Sodium",balanced_foods,51.0,1.41,8.06,1.48,1.8,5.5,30.0,5,1,2,0,0,3,"lunch, dinner",100g,5.987,6.29,0.03,"Pasta sauces, tomato-based",quick_carbs,11.06,63.22,26.12,0.17,2.0,8
"Summer Squash, Yellow Or Green, Frozen, Cooked With Butter Or Margarine",balanced_foods,40.0,1.19,4.42,2.35,1.3,1.96,133.0,5,1,2,0,0,3,"lunch, dinner",100g,5.965999999999999,6.22,0.03,Other vegetables and combinations,vegetables,11.9,44.2,52.88,0.98,4.0,8
"Green Beans, Canned, Cooked, Fat Added, As To Fat Type",balanced_foods,46.0,1.02,4.0,2.93,1.8,1.26,282.0,5,1,2,0,0,3,"lunch, dinner",100g,5.939,6.13,0.02,String beans,complex_carbs,8.87,34.78,57.33,0.76,2.0,8
"Oatmeal, Instant, Plain, Made With Water, No Added Fat",balanced_foods,68.0,2.26,13.15,1.3,1.9,0.28,45.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,5.936,6.12,0.03,Oatmeal,complex_carbs,13.29,77.35,17.21,0.26,0.0,8
"Cereal, Cooked,",balanced_foods,64.0,2.21,11.36,1.09,1.7,0.17,70.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,5.933,6.11,0.03,Grits and other cooked cereals,quick_carbs,13.81,71.0,15.33,0.19,0.0,8
"Soup, Vegetable, Canned",balanced_foods,38.0,1.12,7.62,0.4,1.2,0.95,260.0,5,1,2,0,0,3,"lunch, dinner",100g,5.933,6.11,0.03,"Soups, broth-based",other,11.79,80.21,9.47,0.05,0.0,8
"Soup, Vegetable, Canned, Reduced Sodium",balanced_foods,38.0,1.12,7.63,0.4,1.2,0.95,183.0,5,1,2,0,0,3,"lunch, dinner",100g,5.933,6.11,0.03,"Soups, broth-based",other,11.79,80.32,9.47,0.05,0.0,8
"Oatmeal, Regular Or Quick, Made With Water, No Added Fat",balanced_foods,64.0,2.21,11.36,1.09,1.7,0.17,70.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,5.933,6.11,0.03,Oatmeal,complex_carbs,13.81,71.0,15.33,0.19,0.0,8
"Coffee, Iced Latte, With Non-Dairy Milk",balanced_foods,24.0,1.36,2.83,0.79,0.1,1.88,28.0,5,1,2,0,0,3,"lunch, dinner",100g,5.9239999999999995,6.08,0.06,Coffee,beverages,22.67,47.17,29.62,0.12,0.0,8
"Whole Wheat Cereal, Cooked",balanced_foods,47.0,1.55,10.39,0.28,1.3,0.06,71.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,5.917999999999999,6.06,0.03,Grits and other cooked cereals,quick_carbs,13.19,88.43,5.36,0.04,0.0,8
"Christophine, Cooked",balanced_foods,44.0,0.86,4.7,2.87,1.8,1.73,132.0,5,1,2,0,0,3,"lunch, dinner",100g,5.915000000000001,6.05,0.02,Other vegetables and combinations,vegetables,7.82,42.73,58.7,0.74,2.0,8
"Green Beans, Canned, Reduced Sodium, Cooked With Oil",balanced_foods,48.0,1.09,4.19,3.36,1.8,0.76,2.0,5,1,2,0,0,3,"lunch, dinner",100g,5.906000000000001,6.02,0.02,String beans,complex_carbs,9.08,34.92,63.0,0.49,0.0,8
"Spaghetti Sauce, Fat-Free",balanced_foods,24.0,1.2,5.31,0.3,1.5,3.56,474.0,4,0,1,0,0,3,"lunch, dinner",100g,5.9,10.0,0.05,"Pasta sauces, tomato-based",quick_carbs,20.0,88.5,11.25,0.04,0.0,5
"Hot Chocolate / Cocoa, Dry Mix, Reduced Sugar, Made With Water",balanced_foods,31.0,1.26,5.87,0.24,0.6,3.07,75.0,5,1,2,0,0,3,"lunch, dinner",100g,5.9,6.0,0.04,"Flavored milk, nonfat",dairy_proteins,16.26,75.74,6.97,0.14,0.0,8
"Salsa, Pico De Gallo",balanced_foods,17.0,0.71,3.7,0.14,1.1,2.13,443.0,4,0,1,0,0,3,"lunch, dinner",100g,5.9,10.0,0.04,Tomato-based condiments,vegetables,16.71,87.06,7.41,0.02,0.0,5
Kimchi,balanced_foods,15.0,1.1,2.4,0.5,1.6,1.06,498.0,4,0,1,0,0,3,"lunch, dinner",100g,5.9,10.0,0.07,"Olives, pickles, pickled vegetables",healthy_fats,29.33,64.0,30.0,0.07,0.0,5
"Wheat Cereal, Chocolate Flavored, Cooked",balanced_foods,49.0,1.79,10.96,0.47,1.8,0.08,337.0,4,1,2,0,0,3,"pre_workout, lunch, dinner",100g,5.899000000000001,7.33,0.04,Grits and other cooked cereals,quick_carbs,14.61,89.47,8.63,0.16,0.0,7
"Nectarine, Raw",balanced_foods,43.0,1.06,9.18,0.28,1.5,7.89,13.0,5,1,2,0,0,3,"lunch, dinner",100g,5.885,5.95,0.02,Peaches and nectarines,other,9.86,85.4,5.86,0.0,0.0,8
"Toddler Meal, Rice And Vegetables",balanced_foods,83.0,4.02,13.43,1.4,0.9,1.47,180.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,5.879,5.93,0.05,Baby food: meat and dinners,other,19.37,64.72,15.18,0.39,11.0,8
"Corn, Canned, Reduced Sodium, Cooked, No Added Fat",balanced_foods,66.0,2.1,14.9,0.83,1.8,4.46,13.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,5.872999999999999,5.91,0.03,Corn,other,12.73,90.3,11.32,0.08,0.0,8
"Stuffed Cabbage, With Meat And Rice, Syrian Dish, Puerto Rican Style",balanced_foods,84.0,3.14,11.14,2.95,1.8,2.31,147.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,5.864000000000001,5.88,0.04,Meat mixed dishes,other,14.95,53.05,31.61,0.8,7.0,8
"Toddler Meal, Meat And Vegetables",balanced_foods,77.0,3.49,8.33,3.34,1.0,1.67,157.0,5,1,2,0,0,3,"lunch, dinner",100g,5.849,5.83,0.05,Baby food: meat and dinners,other,18.13,43.27,39.04,0.5,11.0,8
"Winter Squash, Raw",balanced_foods,26.0,1.0,6.5,0.1,0.5,2.76,1.0,5,1,2,0,0,3,"lunch, dinner",100g,5.8309999999999995,5.77,0.04,Other red and orange vegetables,vegetables,15.38,100.0,3.46,0.05,0.0,8
"Summer Squash, Yellow Or Green, Frozen, Cooked, Fat Added, As To Fat Type",balanced_foods,43.0,1.18,4.41,2.71,1.3,1.95,125.0,5,1,2,0,0,3,"lunch, dinner",100g,5.8309999999999995,5.77,0.03,Other vegetables and combinations,vegetables,10.98,41.02,56.72,0.7,2.0,8
Alfredo Sauce With Added Vegetables,balanced_foods,122.0,2.07,2.65,11.54,0.4,1.44,423.0,3,2,5,1,0,3,"lunch, dinner",100g,5.806,2.02,0.02,"Dips, gravies, other sauces",other,6.79,8.69,85.13,6.53,33.0,10
Spaghetti Sauce With Added Vegetables,balanced_foods,46.0,1.52,7.45,1.2,1.7,4.96,321.0,4,1,2,0,0,3,"lunch, dinner",100g,5.800000000000001,7.0,0.03,"Pasta sauces, tomato-based",quick_carbs,13.22,64.78,23.48,0.15,2.0,7
"Green Beans, Canned, Cooked With Oil",balanced_foods,50.0,1.01,3.99,3.29,1.8,1.25,274.0,5,1,2,0,0,3,"lunch, dinner",100g,5.786,5.62,0.02,String beans,complex_carbs,8.08,31.92,59.22,0.48,0.0,8
"Chocolate Milk, Low-Fat (1%)",balanced_foods,64.0,3.46,10.15,1.11,0.1,9.94,65.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,5.768000000000001,5.56,0.05,"Flavored milk, lowfat",dairy_proteins,21.62,63.44,15.61,0.62,5.0,8
Green Bean Casserole,balanced_foods,56.0,1.96,7.05,2.21,1.9,2.03,316.0,4,1,2,0,0,3,"lunch, dinner",100g,5.7669999999999995,6.89,0.03,Vegetable dishes,other,14.0,50.36,35.52,0.5,1.0,7
"Chocolate Milk, Reduced Sugar, Low-Fat (1%)",balanced_foods,57.0,3.13,8.87,0.95,0.0,7.92,47.0,5,1,2,0,0,3,"lunch, dinner",100g,5.747,5.49,0.05,"Flavored milk, lowfat",dairy_proteins,21.96,62.25,15.0,0.5,4.0,8
"Soup, Wonton",balanced_foods,33.0,2.39,2.95,1.31,0.3,0.74,370.0,4,1,1,0,0,3,"lunch, dinner",100g,5.745000000000001,8.15,0.07,Ramen and Asian broth-based soups,other,28.97,35.76,35.73,0.41,4.0,6
Yogurt Tube,balanced_foods,81.0,4.34,13.68,1.03,0.1,11.4,60.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,5.744,5.48,0.05,"Yogurt, regular",dairy_proteins,21.43,67.56,11.44,0.67,5.0,8
"Chard, Cooked",balanced_foods,44.0,1.88,3.9,2.95,1.7,1.15,352.0,4,1,1,0,0,3,"lunch, dinner",100g,5.742000000000001,8.14,0.04,Other dark green vegetables,vegetables,17.09,35.45,60.34,0.75,2.0,6
"Toddler Meal,",balanced_foods,85.0,3.65,12.84,2.08,1.0,1.37,167.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,5.741,5.47,0.04,Baby food: meat and dinners,other,17.18,60.42,22.02,0.71,8.0,8
"Soup, Matzo Ball",balanced_foods,73.0,3.09,10.68,1.96,0.9,1.07,264.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,5.741,5.47,0.04,"Soups, broth-based",other,16.93,58.52,24.16,0.55,61.0,8
"Hot Chocolate / Cocoa, Reduced Sugar, Made With Lowfat (1%) Or Fat-Free (Skim) Milk",balanced_foods,56.0,3.05,10.45,0.25,0.0,9.44,52.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,5.734999999999999,5.45,0.05,"Flavored milk, nonfat",dairy_proteins,21.79,74.64,4.02,0.04,2.0,8
"Carrots, Canned, Reduced Sodium, Cooked With Butter Or Margarine",balanced_foods,42.0,0.59,5.21,2.33,1.7,2.4,50.0,5,1,2,0,0,3,"lunch, dinner",100g,5.734999999999999,5.45,0.01,Carrots,vegetables,5.62,49.62,49.93,0.97,4.0,8
"Chocolate Milk,",balanced_foods,65.0,3.44,10.98,0.83,0.1,9.55,68.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,5.734999999999999,5.45,0.05,"Flavored milk, lowfat",dairy_proteins,21.17,67.57,11.49,0.46,4.0,8
"Oatmeal, Regular Or Quick, Made With Non-Dairy Milk, No Added Fat",balanced_foods,95.0,3.35,14.42,2.71,1.8,2.21,117.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,5.726000000000001,5.42,0.04,Oatmeal,complex_carbs,14.11,60.72,25.67,0.35,0.0,8
"Summer Squash, Yellow Or Green, Fresh, Cooked With Butter Or Margarine",balanced_foods,44.0,1.28,3.99,2.91,1.1,3.08,158.0,5,1,2,0,0,3,"lunch, dinner",100g,5.723000000000001,5.41,0.03,Other vegetables and combinations,vegetables,11.64,36.27,59.52,1.21,5.0,8
"Coffee, Iced Latte, Decaffeinated, Nonfat, Flavored",balanced_foods,32.0,1.73,6.13,0.08,0.0,5.92,24.0,5,1,2,0,0,3,"lunch, dinner",100g,5.723000000000001,5.41,0.05,Coffee,beverages,21.62,76.62,2.25,0.04,1.0,8
"Summer Squash, Yellow Or Green, Frozen, Cooked With Oil",balanced_foods,46.0,1.18,4.4,3.06,1.3,1.95,116.0,5,1,2,0,0,3,"lunch, dinner",100g,5.7170000000000005,5.39,0.03,Other vegetables and combinations,vegetables,10.26,38.26,59.87,0.42,0.0,8
"Soy Milk, Chocolate",balanced_foods,64.0,3.35,8.32,2.03,0.1,7.49,32.0,5,1,2,0,0,3,"lunch, dinner",100g,5.7170000000000005,5.39,0.05,Plant-based milk,dairy_proteins,20.94,52.0,28.55,0.32,0.0,8
"Coffee, Iced Latte, Nonfat, Flavored",balanced_foods,32.0,1.72,6.1,0.08,0.0,5.89,24.0,5,1,2,0,0,3,"lunch, dinner",100g,5.714,5.38,0.05,Coffee,beverages,21.5,76.25,2.25,0.04,1.0,8
"Oatmeal, Fast Food, Plain",balanced_foods,80.0,2.6,11.9,2.54,1.7,0.69,93.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,5.711,5.37,0.03,Oatmeal,complex_carbs,13.0,59.5,28.58,1.07,4.0,8
"Congee, With Egg",balanced_foods,60.0,3.12,6.91,2.06,0.1,0.05,213.0,5,1,2,0,0,3,"lunch, dinner",100g,5.711,5.37,0.05,Rice mixed dishes,other,20.8,46.07,30.9,0.66,82.0,8
Vegetarian Stew,balanced_foods,33.0,0.67,3.12,2.15,1.1,1.61,144.0,5,1,2,0,0,3,"lunch, dinner",100g,5.708,5.36,0.02,Vegetable dishes,other,8.12,37.82,58.64,1.15,6.0,8
"Milk, Whole",balanced_foods,61.0,3.27,4.63,3.2,0.0,4.81,38.0,5,1,2,0,0,3,"lunch, dinner",100g,5.708,5.36,0.05,"Milk, whole",dairy_proteins,21.44,30.36,47.21,1.86,12.0,8
"Milk, Lactose Free, Whole",balanced_foods,61.0,3.27,4.63,3.2,0.0,4.81,38.0,5,1,2,0,0,3,"lunch, dinner",100g,5.708,5.36,0.05,"Milk, whole",dairy_proteins,21.44,30.36,47.21,1.86,12.0,8
"Squash, Summer, Casserole, With Cheese Sauce",balanced_foods,92.0,3.69,9.28,4.71,1.2,2.84,172.0,5,1,2,0,0,3,"lunch, dinner",100g,5.696,5.32,0.04,Vegetable dishes,other,16.04,40.35,46.08,2.38,11.0,8
"Flowers Or Blossoms Of Sesbania, Squash, Or Lily, Cooked",balanced_foods,37.0,1.06,3.2,2.62,0.9,2.33,127.0,5,1,2,0,0,3,"lunch, dinner",100g,5.6899999999999995,5.3,0.03,Other vegetables and combinations,vegetables,11.46,34.59,63.73,0.71,2.0,8
"Celery, Cooked",balanced_foods,42.0,0.52,3.46,2.9,1.7,1.4,231.0,5,1,2,0,0,3,"lunch, dinner",100g,5.686999999999999,5.29,0.01,Other vegetables and combinations,vegetables,4.95,32.95,62.14,0.76,2.0,8
Vegetable Curry,balanced_foods,86.0,1.6,8.81,5.27,1.8,3.18,388.0,4,3,2,0,0,3,"lunch, dinner",100g,5.6850000000000005,3.95,0.02,Vegetable dishes,other,7.44,40.98,55.15,1.26,0.0,9
"Milk, Dry, Reconstituted, Whole",balanced_foods,76.0,4.01,5.86,4.08,0.0,5.86,60.0,5,1,2,0,0,3,"lunch, dinner",100g,5.684000000000001,5.28,0.05,"Milk, whole",dairy_proteins,21.11,30.84,48.32,2.55,15.0,8
"Toddler Meal, Pasta And Vegetables",balanced_foods,78.0,3.02,13.49,1.41,1.1,1.61,132.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,5.684000000000001,5.28,0.04,Baby food: meat and dinners,other,15.49,69.18,16.27,0.74,3.0,8
"Turnip, Cooked",balanced_foods,54.0,0.95,6.7,2.84,1.9,3.96,200.0,5,1,2,0,0,3,"lunch, dinner",100g,5.684000000000001,5.28,0.02,Other vegetables and combinations,vegetables,7.04,49.63,47.33,0.73,2.0,8
Curry Sauce,balanced_foods,95.0,1.39,5.03,8.22,1.4,3.37,383.0,4,3,2,1,0,3,"lunch, dinner",100g,5.682,2.94,0.01,"Dips, gravies, other sauces",other,5.85,21.18,77.87,2.48,1.0,9
"Pudding, Chocolate, Ready-To-Eat, Sugar Free",balanced_foods,76.0,3.48,10.48,2.16,0.5,4.56,254.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,5.672000000000001,5.24,0.05,Pudding,other,18.32,55.16,25.58,1.23,8.0,8
"Pudding, Chocolate, Made From Dry Mix, Sugar Free",balanced_foods,76.0,3.48,10.48,2.16,0.5,4.56,254.0,5,1,2,0,0,3,"pre_workout, lunch, dinner",100g,5.672000000000001,5.24,0.05,Pudding,other,18.32,55.16,25.58,1.23,8.0,8
